Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Identifier_encoded
FDR47,17.85,Low Fat,0.0,2204.132226294819,196.5794,OUT010,1998,High,2279.6276513432786,339.8285004616805,585.2382,0.3559974342527261
FDB35,12.3,Regular,0.064750025,2374.3327729729745,92.6804,OUT045,2002,High,2323.990558850987,2316.1811481083005,1010.6844,0.5958948043617703
NCU05,11.8,Low Fat,0.098312421,2010.0002650000006,81.4618,OUT010,1998,High,2279.6276513432786,339.8285004616805,161.1236,0.3559974342527261
DRY23,12.857645184135976,Regular,0.191013663,2006.5117348314586,42.1112,OUT019,1985,Small,1876.9091591289784,339.8285004616805,42.6112,0.33867864015394483
FDO24,11.1,Low Fat,0.176573035,1952.9712070987655,157.4604,OUT045,2002,High,2323.990558850987,2316.1811481083005,3010.7476,0.5958948043617703
FDQ28,12.857645184135976,Regular,0.060134441,2132.8677436915864,153.0656,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,6024.1584,0.5997434252726106
FDV39,11.3,Low Fat,0.0072946519999999996,2158.9779105882344,198.1426,OUT045,2002,High,2323.990558850987,2316.1811481083005,988.7130000000001,0.5958948043617703
NCO17,12.857645184135976,Low Fat,0.128478462,2010.0002650000006,117.944,OUT019,1985,Small,1876.9091591289784,339.8285004616805,239.688,0.33867864015394483
FDU50,5.75,Regular,0.075107656,2232.5425970674487,112.8176,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1374.2112,0.5978191148171905
FDT12,12.857645184135976,Regular,0.049381405999999996,1952.9712070987655,226.8062,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,4739.8302,0.5997434252726106
FDK58,11.35,Regular,0.045165795999999994,2277.3217391666685,100.0016,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1012.0160000000001,0.5952533675432969
FDO08,12.857645184135976,Regular,0.09415375,2289.009591558443,165.7526,OUT019,1985,Small,1876.9091591289784,339.8285004616805,657.8104,0.33867864015394483
NCW29,14.0,Low Fat,0.028907832,2010.0002650000006,130.431,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,778.9860000000001,0.5965362411802437
FDE04,19.75,Regular,0.018059621,2132.8677436915864,179.766,OUT045,2002,High,2323.990558850987,2316.1811481083005,2336.958,0.5958948043617703
NCB19,6.525,Low Fat,0.09043609400000001,2258.7843002197783,85.0882,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2233.0932,0.5965362411802437
FDV15,10.3,Low Fat,0.146399712,2158.9779105882344,103.9648,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1661.8368,0.5965362411802437
FDL58,5.78,Regular,0.07426435599999999,2277.3217391666685,264.7568,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4745.8224,0.5965362411802437
FDA08,11.85,Regular,0.050186725999999994,2289.009591558443,164.1526,OUT045,2002,High,2323.990558850987,2316.1811481083005,3124.5994,0.5958948043617703
FDT43,16.35,Low Fat,0.020631654,2289.009591558443,50.1324,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,467.3916,0.5952533675432969
NCX06,12.857645184135976,Low Fat,0.01561108,2258.7843002197783,182.5976,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5070.7328,0.5997434252726106
FDT20,10.5,Low Fat,0.041395445,2289.009591558443,37.6164,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,540.6296,0.5965362411802437
FDB41,19.0,Regular,0.097313129,2132.8677436915864,48.0718,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,992.7078,0.5965362411802437
NCN55,14.6,Low Fat,0.059582996,1926.139701775148,238.8538,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,6008.845,0.5965362411802437
FDE40,12.857645184135976,Regular,0.09866365199999999,2232.5425970674487,62.9194,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2105.2596,0.5997434252726106
FDX49,12.857645184135976,Regular,0.101338651,2225.194903852079,232.63,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5359.69,0.5997434252726106
NCM53,18.75,Low Fat,0.052146455999999994,2010.0002650000006,104.62799999999999,OUT045,2002,High,2323.990558850987,2316.1811481083005,745.696,0.5958948043617703
FDE36,5.26,Regular,0.041764487,1952.9712070987655,161.8868,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3275.736,0.5965362411802437
FDN57,18.25,Low Fat,0.054344185999999996,2277.3217391666685,140.2154,OUT045,2002,High,2323.990558850987,2316.1811481083005,1701.7848,0.5958948043617703
FDI24,12.857645184135976,Low Fat,0.07836248400000001,1952.9712070987655,177.937,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,6704.606,0.5997434252726106
FDI19,15.1,Low Fat,0.052339069,2158.9779105882344,242.7512,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,4119.9704,0.5965362411802437
FDF24,15.5,Regular,0.042464962,1952.9712070987655,81.5934,OUT010,1998,High,2279.6276513432786,339.8285004616805,327.5736,0.3559974342527261
FDG52,13.65,Low Fat,0.06573288299999999,2132.8677436915864,45.7402,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,780.9834,0.5965362411802437
DRF36,16.1,Low Fat,0.023625114,2006.5117348314586,189.3846,OUT045,2002,High,2323.990558850987,2316.1811481083005,3630.6074,0.5958948043617703
FDS45,12.857645184135976,Regular,0.051643608,2277.3217391666685,107.3622,OUT019,1985,Small,1876.9091591289784,339.8285004616805,317.5866,0.33867864015394483
FDX40,12.85,Low Fat,0.165694219,2132.8677436915864,39.7164,OUT010,1998,High,2279.6276513432786,339.8285004616805,231.6984,0.3559974342527261
DRK12,9.5,Low Fat,0.041878397000000005,2006.5117348314586,32.99,OUT035,2004,Small,2323.990558850987,2316.1811481083005,133.16,0.5965362411802437
DRC27,13.8,Low Fat,0.058091482,2232.5425970674487,245.1802,OUT035,2004,Small,2323.990558850987,2316.1811481083005,5650.6446,0.5965362411802437
FDL58,5.78,Regular,0.0,2277.3217391666685,263.7568,OUT017,2007,High,2323.990558850987,2316.1811481083005,2636.5679999999998,0.5939704939063503
NCD30,19.7,Low Fat,0.026903714,2258.7843002197783,96.0726,OUT045,2002,High,2323.990558850987,2316.1811481083005,1272.3438,0.5958948043617703
NCZ54,14.65,Low Fat,0.0,2258.7843002197783,161.5552,OUT010,1998,High,2279.6276513432786,339.8285004616805,324.9104,0.3559974342527261
FDE10,6.67,Regular,0.150554711,2277.3217391666685,130.0626,OUT010,1998,High,2279.6276513432786,339.8285004616805,131.1626,0.3559974342527261
FDR44,6.11,Regular,0.0,2289.009591558443,131.2968,OUT010,1998,High,2279.6276513432786,339.8285004616805,260.9936,0.3559974342527261
FDP28,13.65,Regular,0.13497562800000001,2132.8677436915864,260.0936,OUT010,1998,High,2279.6276513432786,339.8285004616805,260.9936,0.3559974342527261
FDX15,17.2,Low Fat,0.15616879,2158.9779105882344,160.6578,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3690.5294,0.5978191148171905
FDA39,6.32,Low Fat,0.0,2158.9779105882344,40.2822,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1139.1838,0.5965362411802437
FDY24,4.88,Regular,0.133700752,1952.9712070987655,52.9298,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1995.4026,0.5965362411802437
FDC60,5.425,Regular,0.115119905,1952.9712070987655,88.3514,OUT017,2007,High,2323.990558850987,2316.1811481083005,1416.8224,0.5939704939063503
FDH28,15.85,Regular,0.11003099699999999,2132.8677436915864,37.2506,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,265.6542,0.5965362411802437
FDT25,7.5,Low Fat,0.051038045,2225.194903852079,121.7072,OUT017,2007,High,2323.990558850987,2316.1811481083005,3552.7088,0.5939704939063503
DRJ13,12.65,Low Fat,0.062837968,2006.5117348314586,161.5578,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2406.867,0.5978191148171905
NCO07,12.857645184135976,Low Fat,0.017116983,1926.139701775148,211.956,OUT019,1985,Small,1876.9091591289784,339.8285004616805,213.05599999999998,0.33867864015394483
FDW20,20.75,Low Fat,0.024129332000000003,2289.009591558443,124.17299999999999,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2956.152,0.5978191148171905
DRF27,12.857645184135976,Low Fat,0.049754975,2232.5425970674487,152.134,OUT019,1985,Small,1876.9091591289784,339.8285004616805,153.134,0.33867864015394483
FDS49,9.0,Low Fat,0.0,2225.194903852079,79.7644,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1649.8524,0.5965362411802437
FDX25,12.857645184135976,Low Fat,0.101561568,2225.194903852079,181.9292,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3101.2964,0.5997434252726106
NCX42,12.857645184135976,Low Fat,0.0059496440000000005,2258.7843002197783,165.6526,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,4769.1254,0.5997434252726106
FDG33,12.857645184135976,Regular,0.13956116,2326.065928125,170.4764,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3435.528,0.5997434252726106
FDL56,14.1,Low Fat,0.126035694,2289.009591558443,86.4198,OUT045,2002,High,2323.990558850987,2316.1811481083005,1133.8574,0.5958948043617703
FDF14,7.55,Low Fat,0.027164679,2225.194903852079,152.334,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2603.278,0.5965362411802437
NCD06,13.0,Low Fat,0.099325278,2258.7843002197783,45.406000000000006,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,605.878,0.5965362411802437
DRM47,12.857645184135976,Low Fat,0.04357366,2139.2216224299054,192.8846,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2293.0152,0.5997434252726106
FDS46,12.857645184135976,Regular,0.082741482,2277.3217391666685,118.7782,OUT019,1985,Small,1876.9091591289784,339.8285004616805,119.1782,0.33867864015394483
FDB35,12.3,Regular,0.064565202,2374.3327729729745,92.9804,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1929.4884,0.5978191148171905
FDX21,12.857645184135976,Low Fat,0.08455456900000001,2277.3217391666685,109.8912,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2074.6328,0.5997434252726106
NCU05,12.857645184135976,Low Fat,0.058451805,2010.0002650000006,79.9618,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,241.6854,0.5997434252726106
NCR38,17.25,Low Fat,0.113748685,2258.7843002197783,251.3724,OUT045,2002,High,2323.990558850987,2316.1811481083005,6795.1548,0.5958948043617703
NCR18,15.85,Low Fat,0.020603511,2258.7843002197783,42.7112,OUT017,2007,High,2323.990558850987,2316.1811481083005,639.168,0.5939704939063503
NCU41,18.85,Low Fat,0.052044976,2010.0002650000006,192.1846,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3248.4382,0.5965362411802437
FDY56,16.35,Regular,0.06276442900000001,2289.009591558443,227.6062,OUT017,2007,High,2323.990558850987,2316.1811481083005,7222.5984,0.5939704939063503
DRJ51,14.1,Low Fat,0.08797726199999999,2232.5425970674487,229.0668,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3225.1352,0.5965362411802437
FDK21,7.905,Low Fat,0.010010425,2277.3217391666685,249.0408,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3755.112,0.5965362411802437
FDY25,12.0,Low Fat,0.033946163,2225.194903852079,179.3976,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3440.8544,0.5978191148171905
FDU44,12.15,Regular,0.058414678,2289.009591558443,163.4552,OUT035,2004,Small,2323.990558850987,2316.1811481083005,974.7312,0.5965362411802437
FDL43,10.1,Low Fat,0.027106459,2158.9779105882344,75.367,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,535.969,0.5965362411802437
FDF05,17.5,Low Fat,0.027022882999999998,2132.8677436915864,262.491,OUT017,2007,High,2323.990558850987,2316.1811481083005,5259.82,0.5939704939063503
DRF15,12.857645184135976,Low Fat,0.058153409,2232.5425970674487,152.034,OUT019,1985,Small,1876.9091591289784,339.8285004616805,306.268,0.33867864015394483
FDL20,17.1,Low Fat,0.128937661,2289.009591558443,112.3886,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1779.0176,0.5952533675432969
FDV32,7.785,Low Fat,0.088846306,2289.009591558443,61.451,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,759.012,0.5965362411802437
FDJ34,11.8,Regular,0.09357779,2277.3217391666685,125.9704,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1877.556,0.5978191148171905
FDG08,13.15,Regular,0.165694678,2289.009591558443,171.8764,OUT045,2002,High,2323.990558850987,2316.1811481083005,3779.0808,0.5958948043617703
FDQ04,12.857645184135976,Low Fat,0.148392623,2132.8677436915864,41.5796,OUT019,1985,Small,1876.9091591289784,339.8285004616805,41.2796,0.33867864015394483
FDW13,8.5,Low Fat,0.098438394,2225.194903852079,51.1324,OUT017,2007,High,2323.990558850987,2316.1811481083005,259.66200000000003,0.5939704939063503
NCI17,8.645,Low Fat,0.143303291,2010.0002650000006,96.34100000000001,OUT013,1987,High,2279.6276513432786,2316.1811481083005,193.082,0.5978191148171905
FDY03,17.6,Regular,0.076276208,2158.9779105882344,110.9202,OUT045,2002,High,2323.990558850987,2316.1811481083005,1687.8029999999999,0.5958948043617703
FDS12,9.1,Low Fat,0.175103435,1952.9712070987655,127.5362,OUT017,2007,High,2323.990558850987,2316.1811481083005,4655.9394,0.5939704939063503
FDJ55,12.8,Regular,0.023511371,2158.9779105882344,225.9404,OUT013,1987,High,2279.6276513432786,2316.1811481083005,4950.8888,0.5978191148171905
DRK01,7.63,Low Fat,0.06105276,2006.5117348314586,95.4436,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1418.154,0.5965362411802437
FDG28,9.285,Regular,0.049559042000000005,2132.8677436915864,246.4144,OUT017,2007,High,2323.990558850987,2316.1811481083005,1225.072,0.5939704939063503
FDY38,13.6,Regular,0.119418124,2232.5425970674487,231.03,OUT045,2002,High,2323.990558850987,2316.1811481083005,5359.69,0.5958948043617703
FDN01,8.895,Low Fat,0.072545601,2111.8086509090913,176.237,OUT045,2002,High,2323.990558850987,2316.1811481083005,1764.37,0.5958948043617703
NCR54,16.35,Low Fat,0.090486828,2258.7843002197783,195.21099999999998,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2553.343,0.5978191148171905
FDG29,17.6,Low Fat,0.056245075,2132.8677436915864,43.3454,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1006.6896,0.5978191148171905
FDG24,7.975,Low Fat,0.014618973,1952.9712070987655,85.225,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1081.925,0.5978191148171905
FDG59,15.85,Low Fat,0.04347912599999999,2374.3327729729745,36.7164,OUT017,2007,High,2323.990558850987,2316.1811481083005,308.9312,0.5939704939063503
FDM28,15.7,Low Fat,0.045166237000000005,2132.8677436915864,178.666,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2516.724,0.5978191148171905
FDW04,8.985,Regular,0.057827101,2132.8677436915864,128.83100000000002,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1428.141,0.5965362411802437
FDS26,20.35,Low Fat,0.089394766,2232.5425970674487,260.1594,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2093.2752,0.5978191148171905
FDQ56,6.59,Low Fat,0.10550944,2289.009591558443,85.6908,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1929.4884,0.5978191148171905
FDK51,19.85,Low Fat,0.005234153,2232.5425970674487,264.0884,OUT035,2004,Small,2323.990558850987,2316.1811481083005,5829.7448,0.5965362411802437
FDL22,16.85,Low Fat,0.036390174,2277.3217391666685,91.4488,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2082.6224,0.5965362411802437
FDH19,12.857645184135976,Low Fat,0.03292824,2158.9779105882344,173.1738,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,7298.4996,0.5997434252726106
FDY55,16.75,Low Fat,0.081252534,2289.009591558443,256.4988,OUT013,1987,High,2279.6276513432786,2316.1811481083005,7452.9652,0.5978191148171905
FDY03,17.6,Regular,0.076552407,2158.9779105882344,110.5202,OUT017,2007,High,2323.990558850987,2316.1811481083005,450.0808,0.5939704939063503
FDK21,7.905,Low Fat,0.016758568999999997,2277.3217391666685,250.4408,OUT010,1998,High,2279.6276513432786,339.8285004616805,500.6816,0.3559974342527261
FDZ10,12.857645184135976,Low Fat,0.044248175,2277.3217391666685,126.20200000000001,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3668.558,0.5997434252726106
FDZ32,7.785,Regular,0.038288087,2289.009591558443,103.1964,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,736.3748,0.5952533675432969
NCZ18,7.825,Low Fat,0.186032678,2258.7843002197783,253.0698,OUT035,2004,Small,2323.990558850987,2316.1811481083005,6088.0752,0.5965362411802437
NCF07,12.857645184135976,Low Fat,0.031867464,2258.7843002197783,101.0016,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2125.2336,0.5997434252726106
DRE49,20.75,Low Fat,0.021370201000000002,2006.5117348314586,153.0024,OUT017,2007,High,2323.990558850987,2316.1811481083005,2277.036,0.5939704939063503
FDJ08,12.857645184135976,Low Fat,0.193772568,2289.009591558443,190.3846,OUT019,1985,Small,1876.9091591289784,339.8285004616805,573.2538,0.33867864015394483
FDT39,6.26,Regular,0.009866049,2158.9779105882344,151.1366,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2267.049,0.5965362411802437
FDE08,18.2,Low Fat,0.082551042,2289.009591558443,147.3734,OUT010,1998,High,2279.6276513432786,339.8285004616805,296.9468,0.3559974342527261
NCD06,13.0,Low Fat,0.099729888,2258.7843002197783,46.306000000000004,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,559.2719999999999,0.5952533675432969
FDB57,20.25,Regular,0.018801549,2289.009591558443,222.1772,OUT035,2004,Small,2323.990558850987,2316.1811481083005,5559.43,0.5965362411802437
NCT54,8.695,Low Fat,0.11972145099999999,2258.7843002197783,95.5094,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1237.7222,0.5965362411802437
DRF49,7.27,Low Fat,0.071222087,2006.5117348314586,113.5518,OUT045,2002,High,2323.990558850987,2316.1811481083005,569.259,0.5958948043617703
FDM25,12.857645184135976,Regular,0.060371962,2111.8086509090913,174.0712,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3866.9664,0.5997434252726106
FDF20,12.85,Low Fat,0.033287541000000004,2289.009591558443,198.4768,OUT045,2002,High,2323.990558850987,2316.1811481083005,1379.5376,0.5958948043617703
FDH27,7.075,Low Fat,0.05858462,2232.5425970674487,142.7128,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1869.5664,0.5952533675432969
FDV60,12.857645184135976,Regular,0.11679292,1952.9712070987655,196.21099999999998,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5499.508000000001,0.5997434252726106
FDY59,8.195,Low Fat,0.031452265,1952.9712070987655,94.3462,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,925.462,0.5965362411802437
FDK36,7.09,Low Fat,0.00721395,1952.9712070987655,47.9034,OUT035,2004,Small,2323.990558850987,2316.1811481083005,583.2408,0.5965362411802437
NCM31,6.095,Low Fat,0.081196619,1926.139701775148,141.4154,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1418.154,0.5965362411802437
FDE33,19.35,Regular,0.049916364000000005,2289.009591558443,80.2644,OUT017,2007,High,2323.990558850987,2316.1811481083005,942.7728,0.5939704939063503
FDU36,6.15,Low Fat,0.04627095,1952.9712070987655,99.3384,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2364.9216,0.5965362411802437
FDV13,12.857645184135976,Regular,0.02747716,2225.194903852079,87.9856,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3251.7672,0.5997434252726106
FDV20,12.857645184135976,Regular,0.10470453699999999,2289.009591558443,125.2678,OUT019,1985,Small,1876.9091591289784,339.8285004616805,254.3356,0.33867864015394483
