Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Sale_level,nu_Item_sale,Store_running_from
FDE10,6.67,2,0.150554711,Snack Foods,130.0626,OUT010,1998,1.0,2,1,131.1626,3,1.0084574658664365,15
FDR44,6.11,2,0.0,Fruits and Vegetables,131.2968,OUT010,1998,1.0,2,1,260.9936,3,1.9878138690356508,15
FDP28,13.65,2,0.13497562800000001,Frozen Foods,260.0936,OUT010,1998,1.0,2,1,260.9936,3,1.0034602927561465,15
FDX15,17.2,3,0.15616879,Meat,160.6578,OUT013,1987,2.0,2,3,3690.5294,2,22.971367714483826,26
FDA39,6.32,1,0.0,Meat,40.2822,OUT035,2004,1.0,3,3,1139.1838,3,28.280079042356174,9
FDY24,4.88,2,0.133700752,Baking Goods,52.9298,OUT049,1999,3.0,1,3,1995.4026,3,37.69903910462537,14
FDC60,5.425,2,0.115119905,Baking Goods,88.3514,OUT017,2007,3.0,3,3,1416.8224,3,16.036219007282284,6
FDH28,15.85,2,0.11003099699999999,Frozen Foods,37.2506,OUT046,1997,1.0,1,3,265.6542,3,7.131541505371726,16
FDT25,7.5,3,0.051038045,Canned,121.7072,OUT017,2007,3.0,3,3,3552.7088,2,29.190621425848263,6
DRJ13,12.65,3,0.062837968,Soft Drinks,161.5578,OUT013,1987,2.0,2,3,2406.867,2,14.897869369352643,26
NCO07,12.857645184135976,3,0.017116983,Others,211.956,OUT019,1985,1.0,1,1,213.05599999999998,3,1.0051897563645285,28
FDW20,20.75,3,0.024129332000000003,Fruits and Vegetables,124.17299999999999,OUT013,1987,2.0,2,3,2956.152,2,23.806721267908486,26
DRF27,12.857645184135976,3,0.049754975,Dairy,152.134,OUT019,1985,1.0,1,1,153.134,3,1.0065731526154573,28
FDS49,9.0,3,0.0,Canned,79.7644,OUT035,2004,1.0,3,3,1649.8524,3,20.684069584927613,9
FDX25,12.857645184135976,3,0.101561568,Canned,181.9292,OUT027,1985,3.0,2,4,3101.2964,2,17.046721471869276,28
NCX42,12.857645184135976,3,0.0059496440000000005,Household,165.6526,OUT027,1985,3.0,2,4,4769.1254,1,28.789921800201142,28
FDG33,12.857645184135976,2,0.13956116,Seafood,170.4764,OUT027,1985,3.0,2,4,3435.528,2,20.15251377903334,28
FDL56,14.1,3,0.126035694,Fruits and Vegetables,86.4198,OUT045,2002,3.0,3,3,1133.8574,3,13.120342791813915,11
FDF14,7.55,3,0.027164679,Canned,152.334,OUT035,2004,1.0,3,3,2603.278,2,17.089277508632346,9
NCD06,13.0,3,0.099325278,Household,45.406000000000006,OUT046,1997,1.0,1,3,605.878,3,13.343566929480685,16
DRM47,12.857645184135976,3,0.04357366,Hard Drinks,192.8846,OUT027,1985,3.0,2,4,2293.0152,2,11.88801594321164,28
FDS46,12.857645184135976,2,0.082741482,Snack Foods,118.7782,OUT019,1985,1.0,1,1,119.1782,3,1.003367621331187,28
FDB35,12.3,2,0.064565202,Starchy Foods,92.9804,OUT013,1987,2.0,2,3,1929.4884,3,20.751560543942592,26
FDX21,12.857645184135976,1,0.08455456900000001,Snack Foods,109.8912,OUT027,1985,3.0,2,4,2074.6328,2,18.87897120060569,28
NCU05,12.857645184135976,3,0.058451805,Health and Hygiene,79.9618,OUT027,1985,3.0,2,4,241.6854,3,3.0225107488825915,28
NCR38,17.25,3,0.113748685,Household,251.3724,OUT045,2002,3.0,3,3,6795.1548,1,27.03222310802618,11
NCR18,15.85,3,0.020603511,Household,42.7112,OUT017,2007,3.0,3,3,639.168,3,14.964880406076158,6
NCU41,18.85,3,0.052044976,Health and Hygiene,192.1846,OUT035,2004,1.0,3,3,3248.4382,2,16.90269771875582,9
FDY56,16.35,2,0.06276442900000001,Fruits and Vegetables,227.6062,OUT017,2007,3.0,3,3,7222.5984,1,31.732871951642792,6
DRJ51,14.1,3,0.08797726199999999,Dairy,229.0668,OUT035,2004,1.0,3,3,3225.1352,2,14.0794528059064,9
FDK21,7.905,3,0.010010425,Snack Foods,249.0408,OUT035,2004,1.0,3,3,3755.112,2,15.07830042306321,9
FDY25,12.0,3,0.033946163,Canned,179.3976,OUT013,1987,2.0,2,3,3440.8544,2,19.180047001743613,26
FDU44,12.15,2,0.058414678,Fruits and Vegetables,163.4552,OUT035,2004,1.0,3,3,974.7312,3,5.963292694267298,9
FDL43,10.1,3,0.027106459,Meat,75.367,OUT049,1999,3.0,1,3,535.969,3,7.111454615415235,14
FDF05,17.5,3,0.027022882999999998,Frozen Foods,262.491,OUT017,2007,3.0,3,3,5259.82,1,20.03809654426247,6
DRF15,12.857645184135976,3,0.058153409,Dairy,152.034,OUT019,1985,1.0,1,1,306.268,3,2.0144704473999235,28
FDL20,17.1,3,0.128937661,Fruits and Vegetables,112.3886,OUT018,2009,3.0,2,2,1779.0176,3,15.829164167896032,4
FDV32,7.785,3,0.088846306,Fruits and Vegetables,61.451,OUT049,1999,3.0,1,3,759.012,3,12.351499568762103,14
FDJ34,11.8,2,0.09357779,Snack Foods,125.9704,OUT013,1987,2.0,2,3,1877.556,3,14.904739526110896,26
FDG08,13.15,2,0.165694678,Fruits and Vegetables,171.8764,OUT045,2002,3.0,3,3,3779.0808,2,21.98720010426097,11
FDQ04,12.857645184135976,3,0.148392623,Frozen Foods,41.5796,OUT019,1985,1.0,1,1,41.2796,3,0.9927849233758863,28
FDW13,8.5,3,0.098438394,Canned,51.1324,OUT017,2007,3.0,3,3,259.66200000000003,3,5.078228285783575,6
NCI17,8.645,3,0.143303291,Health and Hygiene,96.34100000000001,OUT013,1987,2.0,2,3,193.082,3,2.0041519187054315,26
FDY03,17.6,2,0.076276208,Meat,110.9202,OUT045,2002,3.0,3,3,1687.8029999999999,3,15.21637176997517,11
FDS12,9.1,3,0.175103435,Baking Goods,127.5362,OUT017,2007,3.0,3,3,4655.9394,1,36.506806694883494,6
FDJ55,12.8,2,0.023511371,Meat,225.9404,OUT013,1987,2.0,2,3,4950.8888,1,21.912366270042895,26
DRK01,7.63,3,0.06105276,Soft Drinks,95.4436,OUT035,2004,1.0,3,3,1418.154,3,14.858555209568792,9
FDG28,9.285,2,0.049559042000000005,Frozen Foods,246.4144,OUT017,2007,3.0,3,3,1225.072,3,4.971592569265432,6
FDY38,13.6,2,0.119418124,Dairy,231.03,OUT045,2002,3.0,3,3,5359.69,1,23.199108340908104,11
FDN01,8.895,3,0.072545601,Breakfast,176.237,OUT045,2002,3.0,3,3,1764.37,3,10.011348354772267,11
NCR54,16.35,3,0.090486828,Household,195.21099999999998,OUT013,1987,2.0,2,3,2553.343,2,13.079913529462992,26
FDG29,17.6,3,0.056245075,Frozen Foods,43.3454,OUT013,1987,2.0,2,3,1006.6896,3,23.224831239301057,26
FDG24,7.975,3,0.014618973,Baking Goods,85.225,OUT013,1987,2.0,2,3,1081.925,3,12.694925198005281,26
FDG59,15.85,3,0.04347912599999999,Starchy Foods,36.7164,OUT017,2007,3.0,3,3,308.9312,3,8.413983941780785,6
FDM28,15.7,3,0.045166237000000005,Frozen Foods,178.666,OUT013,1987,2.0,2,3,2516.724,2,14.086194351471462,26
FDW04,8.985,2,0.057827101,Frozen Foods,128.83100000000002,OUT046,1997,1.0,1,3,1428.141,3,11.085383176409403,16
FDS26,20.35,3,0.089394766,Dairy,260.1594,OUT013,1987,2.0,2,3,2093.2752,2,8.046125567632767,26
FDQ56,6.59,3,0.10550944,Fruits and Vegetables,85.6908,OUT013,1987,2.0,2,3,1929.4884,3,22.516867621728355,26
FDK51,19.85,3,0.005234153,Dairy,264.0884,OUT035,2004,1.0,3,3,5829.7448,1,22.074974894770087,9
FDL22,16.85,3,0.036390174,Snack Foods,91.4488,OUT046,1997,1.0,1,3,2082.6224,2,22.773643831302326,16
FDH19,12.857645184135976,3,0.03292824,Meat,173.1738,OUT027,1985,3.0,2,4,7298.4996,1,42.14551854841783,28
FDY55,16.75,3,0.081252534,Fruits and Vegetables,256.4988,OUT013,1987,2.0,2,3,7452.9652,1,29.056530478895024,26
FDY03,17.6,2,0.076552407,Meat,110.5202,OUT017,2007,3.0,3,3,450.0808,3,4.072384957681944,6
FDK21,7.905,3,0.016758568999999997,Snack Foods,250.4408,OUT010,1998,1.0,2,1,500.6816,3,1.9992014080772782,15
FDZ10,12.857645184135976,3,0.044248175,Snack Foods,126.20200000000001,OUT027,1985,3.0,2,4,3668.558,2,29.068937100838337,28
FDZ32,7.785,2,0.038288087,Fruits and Vegetables,103.1964,OUT018,2009,3.0,2,2,736.3748,3,7.135663647181492,4
NCZ18,7.825,3,0.186032678,Household,253.0698,OUT035,2004,1.0,3,3,6088.0752,1,24.056901297586677,9
NCF07,12.857645184135976,3,0.031867464,Household,101.0016,OUT027,1985,3.0,2,4,2125.2336,2,21.041583499667333,28
DRE49,20.75,3,0.021370201000000002,Soft Drinks,153.0024,OUT017,2007,3.0,3,3,2277.036,2,14.882354786591584,6
FDJ08,12.857645184135976,3,0.193772568,Fruits and Vegetables,190.3846,OUT019,1985,1.0,1,1,573.2538,3,3.01103030392164,28
FDT39,6.26,2,0.009866049,Meat,151.1366,OUT035,2004,1.0,3,3,2267.049,2,15.000000000000002,9
FDE08,18.2,3,0.082551042,Fruits and Vegetables,147.3734,OUT010,1998,1.0,2,1,296.9468,3,2.0149280670731624,15
NCD06,13.0,3,0.099729888,Household,46.306000000000004,OUT018,2009,3.0,2,2,559.2719999999999,3,12.077743704919447,4
FDB57,20.25,2,0.018801549,Fruits and Vegetables,222.1772,OUT035,2004,1.0,3,3,5559.43,1,25.02250455942374,9
NCT54,8.695,3,0.11972145099999999,Household,95.5094,OUT049,1999,3.0,1,3,1237.7222,3,12.959166322895966,14
DRF49,7.27,3,0.071222087,Soft Drinks,113.5518,OUT045,2002,3.0,3,3,569.259,3,5.013209830227262,11
FDM25,12.857645184135976,2,0.060371962,Breakfast,174.0712,OUT027,1985,3.0,2,4,3866.9664,2,22.21485461121656,28
FDF20,12.85,1,0.033287541000000004,Fruits and Vegetables,198.4768,OUT045,2002,3.0,3,3,1379.5376,3,6.950623952018574,11
FDH27,7.075,3,0.05858462,Dairy,142.7128,OUT018,2009,3.0,2,2,1869.5664,3,13.100201243336267,4
FDV60,12.857645184135976,2,0.11679292,Baking Goods,196.21099999999998,OUT027,1985,3.0,2,4,5499.508000000001,1,28.02854070363028,28
FDY59,8.195,3,0.031452265,Baking Goods,94.3462,OUT049,1999,3.0,1,3,925.462,3,9.80921330164861,14
FDK36,7.09,3,0.00721395,Baking Goods,47.9034,OUT035,2004,1.0,3,3,583.2408,3,12.175352897706636,9
NCM31,6.095,3,0.081196619,Others,141.4154,OUT046,1997,1.0,1,3,1418.154,3,10.028285462545098,16
FDE33,19.35,2,0.049916364000000005,Fruits and Vegetables,80.2644,OUT017,2007,3.0,3,3,942.7728,3,11.745839998803953,6
FDU36,6.15,3,0.04627095,Baking Goods,99.3384,OUT046,1997,1.0,1,3,2364.9216,2,23.806721267908486,16
FDV13,12.857645184135976,2,0.02747716,Canned,87.9856,OUT027,1985,3.0,2,4,3251.7672,2,36.95794766416322,28
FDV20,12.857645184135976,2,0.10470453699999999,Fruits and Vegetables,125.2678,OUT019,1985,1.0,1,1,254.3356,3,2.030335010273989,28
NCQ54,17.7,3,0.012540003000000001,Household,167.0474,OUT035,2004,1.0,3,3,5895.659000000001,1,35.29332991713729,9
FDO23,17.85,3,0.147023834,Breads,93.7436,OUT018,2009,3.0,2,2,1134.5232,3,12.10240699098392,4
DRE60,9.395,3,0.15965759599999998,Soft Drinks,224.972,OUT045,2002,3.0,3,3,7696.648,1,34.21158188574578,11
DRP47,15.75,3,0.141398626,Hard Drinks,250.5382,OUT017,2007,3.0,3,3,2775.7202,2,11.079029864507689,6
FDB21,7.475,3,0.148821808,Fruits and Vegetables,241.2854,OUT045,2002,3.0,3,3,5317.0788,1,22.03647133228948,11
FDR04,7.075,3,0.0,Frozen Foods,98.0068,OUT018,2009,3.0,2,2,874.8612,3,8.926535709767078,4
FDX23,6.445,3,0.029691762000000003,Baking Goods,92.6436,OUT046,1997,1.0,1,3,1039.9796,3,11.225595723827656,16
FDX19,19.1,3,0.09671552300000001,Fruits and Vegetables,235.0958,OUT035,2004,1.0,3,3,3038.0454,2,12.922584750557007,9
FDD40,20.25,2,0.014790558999999998,Dairy,193.6162,OUT035,2004,1.0,3,3,3848.324,2,19.876043430250157,9
FDA01,15.0,2,0.054378253,Canned,59.1904,OUT046,1997,1.0,1,3,527.3136,3,8.908768989565875,16
FDS33,6.67,2,0.123428594,Snack Foods,89.1514,OUT046,1997,1.0,1,3,2390.8878,2,26.818286644965756,16
FDM50,12.857645184135976,2,0.029943462999999997,Canned,60.222,OUT027,1985,3.0,2,4,1677.816,3,27.86051609046528,28
FDB29,16.7,2,0.052368060999999994,Frozen Foods,112.7176,OUT013,1987,2.0,2,3,801.6232,3,7.1117837853183525,26
FDF46,7.07,3,0.09386114400000001,Snack Foods,115.5834,OUT045,2002,3.0,3,3,1267.0174,3,10.961932249786734,11
FDA33,6.48,3,0.033968647000000005,Snack Foods,148.0076,OUT045,2002,3.0,3,3,886.8456,3,5.991892308232821,11
FDC08,19.0,2,0.173154079,Fruits and Vegetables,228.27200000000002,OUT010,1998,1.0,2,1,452.744,3,1.983353192682414,15
FDB53,13.35,3,0.139735226,Frozen Foods,147.5392,OUT045,2002,3.0,3,3,3877.6192,2,26.281958964126147,11
FDY31,12.857645184135976,3,0.043351895999999994,Fruits and Vegetables,146.6418,OUT027,1985,3.0,2,4,4414.254,1,30.102290070089158,28
DRQ35,12.857645184135976,3,0.042086652,Hard Drinks,122.4388,OUT027,1985,3.0,2,4,5448.9072,1,44.50310849175261,28
FDX36,9.695,2,0.12848269,Baking Goods,223.9404,OUT049,1999,3.0,1,3,4950.8888,1,22.108064467152865,14
DRD13,15.0,3,0.049357077,Soft Drinks,62.6168,OUT017,2007,3.0,3,3,958.752,3,15.311418022000485,6
FDC52,11.15,2,0.008326735,Dairy,149.9708,OUT017,2007,3.0,3,3,1956.1204,3,13.043341770531331,6
FDB45,20.85,3,0.021362955,Fruits and Vegetables,103.2306,OUT049,1999,3.0,1,3,2404.2038,2,23.28964279971249,14
NCK19,9.8,3,0.151420934,Others,194.3478,OUT010,1998,1.0,2,1,387.4956,3,1.9938255025269132,15
FDV51,16.35,3,0.032511818,Meat,165.0842,OUT013,1987,2.0,2,3,994.7052,3,6.025441562548081,26
FDZ35,9.6,2,0.022323658,Breads,101.29899999999999,OUT045,2002,3.0,3,3,1754.3829999999998,3,17.318858034136564,11
NCW17,12.857645184135976,3,0.019292355,Health and Hygiene,129.9994,OUT027,1985,3.0,2,4,3340.9844,2,25.69999861537822,28
FDV59,13.35,3,0.048124442999999996,Breads,216.7166,OUT045,2002,3.0,3,3,3918.8988,2,18.08305778145283,11
DRH39,20.7,3,0.09261307,Dairy,76.367,OUT013,1987,2.0,2,3,306.268,3,4.010475729045267,26
FDN60,12.857645184135976,3,0.094697274,Baking Goods,158.4604,OUT027,1985,3.0,2,4,4278.4308,1,27.000000000000004,28
FDU55,16.2,3,0.035984103999999996,Fruits and Vegetables,260.6278,OUT045,2002,3.0,3,3,4425.5726,1,16.980431864904666,11
FDN58,12.857645184135976,2,0.056596985,Snack Foods,230.9984,OUT027,1985,3.0,2,4,9267.936,1,40.12121296078241,28
FDC41,12.857645184135976,3,0.2047,Frozen Foods,76.867,OUT019,1985,1.0,1,1,229.701,3,2.9882914644776037,28
FDO01,12.857645184135976,2,0.020618324,Breakfast,129.3994,OUT027,1985,3.0,2,4,2055.9904,2,15.888716640108068,28
NCO43,5.5,3,0.04709821,Others,101.3016,OUT046,1997,1.0,1,3,3339.6528,2,32.967424009097584,16
FDQ07,15.1,2,0.087584126,Fruits and Vegetables,221.7456,OUT045,2002,3.0,3,3,6410.3224,1,28.908453651391504,11
FDF28,15.7,2,0.038078899,Frozen Foods,122.9046,OUT017,2007,3.0,3,3,1992.0736,3,16.208291634324507,6
FDM01,7.895,1,0.095102092,Breakfast,104.4332,OUT017,2007,3.0,3,3,2870.9296,2,27.490583454303803,6
FDY49,12.857645184135976,2,0.011953901999999999,Canned,164.5184,OUT027,1985,3.0,2,4,2807.0128,2,17.061999144168674,28
FDR24,17.35,2,0.062799379,Baking Goods,88.18299999999999,OUT013,1987,2.0,2,3,539.298,3,6.115668552895683,26
NCY18,7.285,3,0.031125708999999998,Household,174.3054,OUT013,1987,2.0,2,3,4377.635,1,25.11474113825504,26
NCY30,20.25,3,0.026005891,Household,180.9976,OUT045,2002,3.0,3,3,2716.4640000000004,2,15.008287402705895,11
FDJ22,12.857645184135976,3,0.09246392,Snack Foods,190.9504,OUT019,1985,1.0,1,1,383.5008,3,2.008379139294812,28
DRI37,15.85,3,0.107765165,Soft Drinks,59.5904,OUT049,1999,3.0,1,3,703.0848,3,11.798625281924604,14
FDL27,6.17,3,0.010647476999999999,Meat,66.3826,OUT049,1999,3.0,1,3,1937.4779999999998,3,29.18653382060962,14
NCO30,19.5,3,0.015749341,Household,182.2608,OUT049,1999,3.0,1,3,3307.6944,2,18.148139369518844,14
NCB07,19.2,3,0.077628053,Household,197.611,OUT049,1999,3.0,1,3,3142.5759999999996,2,15.902839416834082,14
FDX25,16.7,3,0.0,Canned,181.2292,OUT018,2009,3.0,2,2,2554.0088,2,14.092700293330214,4
FDP59,20.85,2,0.056695731,Breads,104.0648,OUT018,2009,3.0,2,2,1869.5664,3,17.965406170001767,4
FDR59,14.5,2,0.063993068,Breads,260.4594,OUT045,2002,3.0,3,3,5494.8474,1,21.09675212336356,11
FDT27,11.395,2,0.06952926200000001,Meat,233.1616,OUT013,1987,2.0,2,3,6093.4016,1,26.133812771914418,26
DRI01,7.97,3,0.034452949,Soft Drinks,174.0422,OUT046,1997,1.0,1,3,2586.633,2,14.862102409645475,16
FDU09,7.71,2,0.06670068,Snack Foods,55.2956,OUT049,1999,3.0,1,3,1255.6988,3,22.70883759286453,14
FDH26,19.25,2,0.034699737,Canned,141.7496,OUT046,1997,1.0,1,3,4093.3384,1,28.87724833085949,16
FDH27,7.075,3,0.058346939,Dairy,142.2128,OUT046,1997,1.0,1,3,3163.8816,2,22.24751639796137,16
FDN39,12.857645184135976,2,0.065203103,Meat,166.0816,OUT027,1985,3.0,2,4,5033.448,1,30.30707796649358,28
FDH40,11.6,2,0.07892957099999999,Frozen Foods,79.9276,OUT046,1997,1.0,1,3,1137.1864,3,14.227706073996968,16
FDJ56,12.857645184135976,3,0.18251488100000002,Fruits and Vegetables,98.77,OUT027,1985,3.0,2,4,2696.49,2,27.300698592690086,28
DRN47,12.1,3,0.016895293000000002,Hard Drinks,178.56599999999997,OUT018,2009,3.0,2,2,898.83,3,5.033601021471053,4
NCO17,10.0,3,0.073379745,Health and Hygiene,118.244,OUT046,1997,1.0,1,3,2756.4120000000003,2,23.31122086532932,16
FDX60,14.35,3,0.08075758,Baking Goods,81.896,OUT045,2002,3.0,3,3,878.8560000000001,3,10.731366611311909,11
FDT22,10.395,3,0.11227149800000001,Snack Foods,58.222,OUT049,1999,3.0,1,3,659.1419999999999,3,11.321184432001647,14
FDX26,12.857645184135976,3,0.153741385,Dairy,182.6292,OUT019,1985,1.0,1,1,182.4292,3,0.9989048848705465,28
FDG45,8.1,3,0.127929521,Fruits and Vegetables,211.4902,OUT013,1987,2.0,2,3,3610.6334,2,17.072343777631307,26
FDD44,8.05,2,0.07838564,Fruits and Vegetables,256.4646,OUT035,2004,1.0,3,3,5153.292,1,20.093580166619486,9
FDS15,9.195,2,0.078502143,Meat,108.7596,OUT017,2007,3.0,3,3,2588.6304,2,23.80139684220979,6
FDL51,20.7,2,0.047684831,Dairy,212.5876,OUT018,2009,3.0,2,2,1286.3256,3,6.0508025867924555,4
FDL32,15.7,2,0.12315965599999999,Fruits and Vegetables,110.1544,OUT017,2007,3.0,3,3,1230.3984,3,11.169761716281874,6
FDZ07,12.857645184135976,2,0.0,Fruits and Vegetables,60.2194,OUT027,1985,3.0,2,4,1733.7432,3,28.790442946957292,28
NCW53,12.857645184135976,3,0.053392944000000005,Health and Hygiene,193.8162,OUT019,1985,1.0,1,1,384.8324,3,1.9855533232000213,28
NCA54,16.5,3,0.036715907,Household,180.0318,OUT045,2002,3.0,3,3,3969.4996,2,22.048880253377458,11
FDX09,9.0,3,0.065236932,Snack Foods,176.437,OUT035,2004,1.0,3,3,7763.228,1,44.0,9
FDO51,6.785,2,0.041947547,Meat,41.2112,OUT013,1987,2.0,2,3,809.6128,3,19.645455604301745,26
FDW49,19.5,3,0.08288849599999999,Canned,178.6002,OUT018,2009,3.0,2,2,1253.7014,3,7.019596842556727,4
FDB27,7.575,3,0.055390120999999994,Dairy,195.2768,OUT046,1997,1.0,1,3,5715.2272,1,29.267312860513897,16
FDF45,18.2,2,0.012194556,Fruits and Vegetables,57.7904,OUT013,1987,2.0,2,3,1464.76,3,25.346078241368808,26
FDV02,16.75,3,0.060495243,Dairy,169.8106,OUT013,1987,2.0,2,3,3251.1014,2,19.1454561729362,26
FDY28,7.47,2,0.0,Frozen Foods,214.3218,OUT035,2004,1.0,3,3,4274.436,1,19.944009428812187,9
FDX31,12.857645184135976,2,0.014753811,Fruits and Vegetables,231.7958,OUT027,1985,3.0,2,4,5375.0034,1,23.188528006115725,28
FDR43,12.857645184135976,3,0.160707489,Fruits and Vegetables,38.019,OUT027,1985,3.0,2,4,1318.2839999999999,3,34.67434703700781,28
FDP51,13.85,2,0.085622362,Meat,119.4124,OUT018,2009,3.0,2,2,2251.7356,2,18.856798791415297,4
FDL52,6.635,2,0.046350909,Frozen Foods,37.4506,OUT017,2007,3.0,3,3,1176.4686,3,31.413878549342332,6
FDR44,6.11,2,0.102920886,Fruits and Vegetables,130.4968,OUT046,1997,1.0,1,3,3523.4136,2,26.999999999999996,16
FDB34,15.25,3,0.026604781,Snack Foods,86.2198,OUT035,2004,1.0,3,3,610.5386,3,7.08118784780294,9
FDC50,15.85,3,0.0,Canned,96.4094,OUT035,2004,1.0,3,3,1237.7222,3,12.838190052007375,9
FDT57,15.2,3,0.031860325,Snack Foods,235.1248,OUT010,1998,1.0,2,1,474.0496,3,2.0161616299088827,15
FDP22,12.857645184135976,2,0.0,Snack Foods,52.6666,OUT027,1985,3.0,2,4,717.7324,3,13.627847630186873,28
DRE49,20.75,1,0.021250002,Soft Drinks,150.5024,OUT046,1997,1.0,1,3,2580.6408,2,17.146841512161934,16
FDM40,10.195,3,0.159936948,Frozen Foods,143.2154,OUT046,1997,1.0,1,3,2552.6772,2,17.82404126930484,16
FDY32,7.605,3,0.12950314599999999,Fruits and Vegetables,164.021,OUT045,2002,3.0,3,3,3914.9040000000005,2,23.868309545728906,11
FDW07,18.0,2,0.142688846,Fruits and Vegetables,88.5514,OUT046,1997,1.0,1,3,796.9626,3,9.0,16
FDU02,12.857645184135976,3,0.179484411,Dairy,228.9352,OUT019,1985,1.0,1,1,916.1408,3,4.0017472193004835,28
NCF18,18.35,3,0.08916305599999999,Household,191.3504,OUT045,2002,3.0,3,3,3259.7568,2,17.035536899844473,11
FDQ56,6.59,3,0.105761491,Fruits and Vegetables,84.8908,OUT049,1999,3.0,1,3,1677.816,3,19.76440320977067,14
FDN58,13.8,1,0.056960814000000005,Snack Foods,230.0984,OUT049,1999,3.0,1,3,3707.1744,2,16.11125674928639,14
FDG35,21.2,2,0.00704098,Starchy Foods,173.5738,OUT046,1997,1.0,1,3,2954.1546,2,17.01958820974133,16
FDY34,10.5,2,0.011026593999999999,Snack Foods,166.4842,OUT018,2009,3.0,2,2,2652.5472,2,15.932726348806675,4
NCE19,8.97,3,0.093203257,Household,52.7956,OUT045,2002,3.0,3,3,1037.3164,3,19.64778125449848,11
NCK31,12.857645184135976,3,0.026916793999999997,Others,50.9666,OUT027,1985,3.0,2,4,717.7324,3,14.082406909623165,28
NCJ29,10.6,3,0.035264298,Health and Hygiene,86.1224,OUT045,2002,3.0,3,3,426.11199999999997,3,4.947748785449546,11
FDT59,13.65,3,0.015908423999999997,Breads,231.1668,OUT035,2004,1.0,3,3,6911.004,1,29.89617886305473,9
NCX41,19.0,3,0.017719277,Health and Hygiene,211.0244,OUT046,1997,1.0,1,3,3811.0392,2,18.05970873510362,16
FDU45,12.857645184135976,2,0.035334201,Snack Foods,115.3518,OUT027,1985,3.0,2,4,2277.036,2,19.739926034964345,28
FDW24,12.857645184135976,3,0.065652494,Baking Goods,48.9034,OUT019,1985,1.0,1,1,48.6034,3,0.9938654572074744,28
FDF22,6.865,3,0.056919038,Snack Foods,212.8218,OUT049,1999,3.0,1,3,5770.4886,1,27.11418003230872,14
FDM60,10.8,2,0.048143292000000004,Baking Goods,40.2138,OUT046,1997,1.0,1,3,690.4346,3,17.169096180913023,16
FDR02,16.7,3,0.022047313,Dairy,110.2886,OUT013,1987,2.0,2,3,1890.2062,3,17.13872694004639,26
DRP35,12.857645184135976,3,0.090427268,Hard Drinks,126.2336,OUT027,1985,3.0,2,4,3195.84,2,25.316872845264655,28
FDS48,15.15,3,0.027779254,Baking Goods,150.1708,OUT046,1997,1.0,1,3,1504.7079999999999,3,10.019977252568406,16
NCZ42,10.5,3,0.0,Household,238.3248,OUT010,1998,1.0,2,1,711.0744,3,2.983635777728545,15
FDZ38,17.6,3,0.008033611,Dairy,174.2422,OUT018,2009,3.0,2,2,4311.055,1,24.741738798063846,4
FDH19,19.35,3,0.033088472,Meat,175.4738,OUT046,1997,1.0,1,3,521.3214,3,2.9709358320159476,16
NCB55,15.7,3,0.160663021,Household,59.4562,OUT046,1997,1.0,1,3,829.5868,3,13.952906509329557,16
FDC15,18.1,1,0.178975721,Dairy,155.5288,OUT017,2007,3.0,3,3,1571.2879999999998,3,10.102874837329162,6
FDF11,10.195,2,0.017627888,Starchy Foods,239.6538,OUT035,2004,1.0,3,3,2403.538,2,10.029208800361188,9
FDW35,12.857645184135976,1,0.0194158,Breads,41.6454,OUT019,1985,1.0,1,1,83.8908,3,2.014407353513233,28
FDB44,6.655,3,0.016993225,Fruits and Vegetables,211.0586,OUT045,2002,3.0,3,3,844.2344,3,4.0,11
NCC06,19.0,3,0.027139012999999997,Household,127.3336,OUT017,2007,3.0,3,3,2940.1728,2,23.090313946986495,6
FDR04,7.075,3,0.03777249,Frozen Foods,98.0068,OUT010,1998,1.0,2,1,291.6204,3,2.9755119032556925,15
FDB17,13.15,3,0.036746479,Frozen Foods,181.2976,OUT045,2002,3.0,3,3,3259.7568,2,17.980143145855216,11
FDW43,20.1,2,0.022460102000000003,Fruits and Vegetables,226.8036,OUT049,1999,3.0,1,3,3415.554,2,15.059522864716435,14
FDA27,20.35,2,0.0,Dairy,256.7672,OUT018,2009,3.0,2,2,5624.6784,1,21.905751201866906,4
NCU41,18.85,3,0.05213575,Health and Hygiene,190.1846,OUT049,1999,3.0,1,3,6687.960999999999,1,35.16562855246955,14
FDY56,16.35,2,0.062508438,Fruits and Vegetables,227.1062,OUT049,1999,3.0,1,3,5642.655,1,24.84588707838007,14
FDV39,11.3,3,0.007309544,Meat,196.2426,OUT018,2009,3.0,2,2,4943.565,1,25.191090007979916,4
