Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,OUT010,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049
FDL56,14.1,0,0.126035694,2,86.4198,11,2,2,2,1133.8574,0,0,0,0,0,0,0,1,0,0
FDF14,7.55,0,0.027164679,0,152.334,9,0,2,2,2603.278,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0,0.099325278,2,45.406000000000006,16,0,0,2,605.878,0,0,0,0,0,0,0,0,1,0
DRM47,12.857645184135976,0,0.04357366,1,192.8846,28,1,2,3,2293.0152,0,0,0,0,0,1,0,0,0,0
FDS46,12.857645184135976,1,0.082741482,2,118.7782,28,0,0,0,119.1782,0,0,0,0,1,0,0,0,0,0
FDB35,12.3,1,0.064565202,0,92.9804,26,2,2,2,1929.4884,0,1,0,0,0,0,0,0,0,0
FDX21,12.857645184135976,0,0.08455456900000001,2,109.8912,28,1,2,3,2074.6328,0,0,0,0,0,1,0,0,0,0
NCU05,12.857645184135976,0,0.058451805,1,79.9618,28,1,2,3,241.6854,0,0,0,0,0,1,0,0,0,0
NCR38,17.25,0,0.113748685,2,251.3724,11,2,2,2,6795.1548,0,0,0,0,0,0,0,1,0,0
NCR18,15.85,0,0.020603511,2,42.7112,6,2,2,2,639.168,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,0,0.052044976,1,192.1846,9,0,2,2,3248.4382,0,0,0,0,0,0,1,0,0,0
FDY56,16.35,1,0.06276442900000001,2,227.6062,6,2,2,2,7222.5984,0,0,1,0,0,0,0,0,0,0
DRJ51,14.1,0,0.08797726199999999,1,229.0668,9,0,2,2,3225.1352,0,0,0,0,0,0,1,0,0,0
FDK21,7.905,0,0.010010425,2,249.0408,9,0,2,2,3755.112,0,0,0,0,0,0,1,0,0,0
FDY25,12.0,0,0.033946163,0,179.3976,26,2,2,2,3440.8544,0,1,0,0,0,0,0,0,0,0
FDU44,12.15,1,0.058414678,2,163.4552,9,0,2,2,974.7312,0,0,0,0,0,0,1,0,0,0
FDL43,10.1,0,0.027106459,1,75.367,14,1,0,2,535.969,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,0,0.027022882999999998,2,262.491,6,2,2,2,5259.82,0,0,1,0,0,0,0,0,0,0
DRF15,12.857645184135976,0,0.058153409,1,152.034,28,0,0,0,306.268,0,0,0,0,1,0,0,0,0,0
FDL20,17.1,0,0.128937661,2,112.3886,4,1,2,1,1779.0176,0,0,0,1,0,0,0,0,0,0
FDV32,7.785,0,0.088846306,2,61.451,14,1,0,2,759.012,0,0,0,0,0,0,0,0,0,1
FDJ34,11.8,1,0.09357779,2,125.9704,26,2,2,2,1877.556,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,1,0.165694678,2,171.8764,11,2,2,2,3779.0808,0,0,0,0,0,0,0,1,0,0
FDQ04,12.857645184135976,0,0.148392623,2,41.5796,28,0,0,0,41.2796,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,0,0.098438394,0,51.1324,6,2,2,2,259.66200000000003,0,0,1,0,0,0,0,0,0,0
NCI17,8.645,0,0.143303291,1,96.34100000000001,26,2,2,2,193.082,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,1,0.076276208,1,110.9202,11,2,2,2,1687.8029999999999,0,0,0,0,0,0,0,1,0,0
FDS12,9.1,0,0.175103435,2,127.5362,6,2,2,2,4655.9394,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,1,0.023511371,1,225.9404,26,2,2,2,4950.8888,0,1,0,0,0,0,0,0,0,0
DRK01,7.63,0,0.06105276,1,95.4436,9,0,2,2,1418.154,0,0,0,0,0,0,1,0,0,0
FDG28,9.285,1,0.049559042000000005,2,246.4144,6,2,2,2,1225.072,0,0,1,0,0,0,0,0,0,0
FDY38,13.6,1,0.119418124,1,231.03,11,2,2,2,5359.69,0,0,0,0,0,0,0,1,0,0
FDN01,8.895,0,0.072545601,0,176.237,11,2,2,2,1764.37,0,0,0,0,0,0,0,1,0,0
NCR54,16.35,0,0.090486828,2,195.21099999999998,26,2,2,2,2553.343,0,1,0,0,0,0,0,0,0,0
FDG29,17.6,0,0.056245075,2,43.3454,26,2,2,2,1006.6896,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0,0.014618973,2,85.225,26,2,2,2,1081.925,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,0,0.04347912599999999,0,36.7164,6,2,2,2,308.9312,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,0,0.045166237000000005,2,178.666,26,2,2,2,2516.724,0,1,0,0,0,0,0,0,0,0
FDW04,8.985,1,0.057827101,2,128.83100000000002,16,0,0,2,1428.141,0,0,0,0,0,0,0,0,1,0
FDS26,20.35,0,0.089394766,1,260.1594,26,2,2,2,2093.2752,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,0,0.10550944,2,85.6908,26,2,2,2,1929.4884,0,1,0,0,0,0,0,0,0,0
FDK51,19.85,0,0.005234153,1,264.0884,9,0,2,2,5829.7448,0,0,0,0,0,0,1,0,0,0
FDL22,16.85,0,0.036390174,2,91.4488,16,0,0,2,2082.6224,0,0,0,0,0,0,0,0,1,0
FDH19,12.857645184135976,0,0.03292824,1,173.1738,28,1,2,3,7298.4996,0,0,0,0,0,1,0,0,0,0
FDY55,16.75,0,0.081252534,2,256.4988,26,2,2,2,7452.9652,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,1,0.076552407,1,110.5202,6,2,2,2,450.0808,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0,0.016758568999999997,2,250.4408,15,2,2,0,500.6816,1,0,0,0,0,0,0,0,0,0
FDZ10,12.857645184135976,0,0.044248175,2,126.20200000000001,28,1,2,3,3668.558,0,0,0,0,0,1,0,0,0,0
FDZ32,7.785,1,0.038288087,2,103.1964,4,1,2,1,736.3748,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,0,0.186032678,2,253.0698,9,0,2,2,6088.0752,0,0,0,0,0,0,1,0,0,0
NCF07,12.857645184135976,0,0.031867464,2,101.0016,28,1,2,3,2125.2336,0,0,0,0,0,1,0,0,0,0
DRE49,20.75,0,0.021370201000000002,1,153.0024,6,2,2,2,2277.036,0,0,1,0,0,0,0,0,0,0
FDJ08,12.857645184135976,0,0.193772568,2,190.3846,28,0,0,0,573.2538,0,0,0,0,1,0,0,0,0,0
FDT39,6.26,1,0.009866049,1,151.1366,9,0,2,2,2267.049,0,0,0,0,0,0,1,0,0,0
FDE08,18.2,0,0.082551042,2,147.3734,15,2,2,0,296.9468,1,0,0,0,0,0,0,0,0,0
NCD06,13.0,0,0.099729888,2,46.306000000000004,4,1,2,1,559.2719999999999,0,0,0,1,0,0,0,0,0,0
FDB57,20.25,1,0.018801549,2,222.1772,9,0,2,2,5559.43,0,0,0,0,0,0,1,0,0,0
NCT54,8.695,0,0.11972145099999999,2,95.5094,14,1,0,2,1237.7222,0,0,0,0,0,0,0,0,0,1
DRF49,7.27,0,0.071222087,1,113.5518,11,2,2,2,569.259,0,0,0,0,0,0,0,1,0,0
FDM25,12.857645184135976,1,0.060371962,0,174.0712,28,1,2,3,3866.9664,0,0,0,0,0,1,0,0,0,0
FDF20,12.85,0,0.033287541000000004,2,198.4768,11,2,2,2,1379.5376,0,0,0,0,0,0,0,1,0,0
FDH27,7.075,0,0.05858462,1,142.7128,4,1,2,1,1869.5664,0,0,0,1,0,0,0,0,0,0
FDV60,12.857645184135976,1,0.11679292,2,196.21099999999998,28,1,2,3,5499.508000000001,0,0,0,0,0,1,0,0,0,0
FDY59,8.195,0,0.031452265,2,94.3462,14,1,0,2,925.462,0,0,0,0,0,0,0,0,0,1
FDK36,7.09,0,0.00721395,2,47.9034,9,0,2,2,583.2408,0,0,0,0,0,0,1,0,0,0
NCM31,6.095,0,0.081196619,0,141.4154,16,0,0,2,1418.154,0,0,0,0,0,0,0,0,1,0
FDE33,19.35,1,0.049916364000000005,2,80.2644,6,2,2,2,942.7728,0,0,1,0,0,0,0,0,0,0
FDU36,6.15,0,0.04627095,2,99.3384,16,0,0,2,2364.9216,0,0,0,0,0,0,0,0,1,0
FDV13,12.857645184135976,1,0.02747716,0,87.9856,28,1,2,3,3251.7672,0,0,0,0,0,1,0,0,0,0
FDV20,12.857645184135976,1,0.10470453699999999,2,125.2678,28,0,0,0,254.3356,0,0,0,0,1,0,0,0,0,0
NCQ54,17.7,0,0.012540003000000001,2,167.0474,9,0,2,2,5895.659000000001,0,0,0,0,0,0,1,0,0,0
FDO23,17.85,0,0.147023834,0,93.7436,4,1,2,1,1134.5232,0,0,0,1,0,0,0,0,0,0
DRE60,9.395,0,0.15965759599999998,1,224.972,11,2,2,2,7696.648,0,0,0,0,0,0,0,1,0,0
DRP47,15.75,0,0.141398626,1,250.5382,6,2,2,2,2775.7202,0,0,1,0,0,0,0,0,0,0
FDB21,7.475,0,0.148821808,2,241.2854,11,2,2,2,5317.0788,0,0,0,0,0,0,0,1,0,0
FDR04,7.075,0,0.0,2,98.0068,4,1,2,1,874.8612,0,0,0,1,0,0,0,0,0,0
FDX23,6.445,0,0.029691762000000003,2,92.6436,16,0,0,2,1039.9796,0,0,0,0,0,0,0,0,1,0
FDX19,19.1,0,0.09671552300000001,2,235.0958,9,0,2,2,3038.0454,0,0,0,0,0,0,1,0,0,0
FDD40,20.25,1,0.014790558999999998,1,193.6162,9,0,2,2,3848.324,0,0,0,0,0,0,1,0,0,0
FDA01,15.0,1,0.054378253,0,59.1904,16,0,0,2,527.3136,0,0,0,0,0,0,0,0,1,0
FDS33,6.67,1,0.123428594,2,89.1514,16,0,0,2,2390.8878,0,0,0,0,0,0,0,0,1,0
FDM50,12.857645184135976,1,0.029943462999999997,0,60.222,28,1,2,3,1677.816,0,0,0,0,0,1,0,0,0,0
FDB29,16.7,1,0.052368060999999994,2,112.7176,26,2,2,2,801.6232,0,1,0,0,0,0,0,0,0,0
FDF46,7.07,0,0.09386114400000001,2,115.5834,11,2,2,2,1267.0174,0,0,0,0,0,0,0,1,0,0
FDA33,6.48,0,0.033968647000000005,2,148.0076,11,2,2,2,886.8456,0,0,0,0,0,0,0,1,0,0
FDC08,19.0,1,0.173154079,2,228.27200000000002,15,2,2,0,452.744,1,0,0,0,0,0,0,0,0,0
FDB53,13.35,0,0.139735226,2,147.5392,11,2,2,2,3877.6192,0,0,0,0,0,0,0,1,0,0
FDY31,12.857645184135976,0,0.043351895999999994,2,146.6418,28,1,2,3,4414.254,0,0,0,0,0,1,0,0,0,0
DRQ35,12.857645184135976,0,0.042086652,1,122.4388,28,1,2,3,5448.9072,0,0,0,0,0,1,0,0,0,0
FDX36,9.695,1,0.12848269,2,223.9404,14,1,0,2,4950.8888,0,0,0,0,0,0,0,0,0,1
DRD13,15.0,0,0.049357077,1,62.6168,6,2,2,2,958.752,0,0,1,0,0,0,0,0,0,0
FDC52,11.15,1,0.008326735,1,149.9708,6,2,2,2,1956.1204,0,0,1,0,0,0,0,0,0,0
FDB45,20.85,0,0.021362955,2,103.2306,14,1,0,2,2404.2038,0,0,0,0,0,0,0,0,0,1
NCK19,9.8,0,0.151420934,0,194.3478,15,2,2,0,387.4956,1,0,0,0,0,0,0,0,0,0
FDV51,16.35,0,0.032511818,1,165.0842,26,2,2,2,994.7052,0,1,0,0,0,0,0,0,0,0
FDZ35,9.6,1,0.022323658,0,101.29899999999999,11,2,2,2,1754.3829999999998,0,0,0,0,0,0,0,1,0,0
NCW17,12.857645184135976,0,0.019292355,1,129.9994,28,1,2,3,3340.9844,0,0,0,0,0,1,0,0,0,0
FDV59,13.35,0,0.048124442999999996,0,216.7166,11,2,2,2,3918.8988,0,0,0,0,0,0,0,1,0,0
DRH39,20.7,0,0.09261307,1,76.367,26,2,2,2,306.268,0,1,0,0,0,0,0,0,0,0
FDN60,12.857645184135976,0,0.094697274,2,158.4604,28,1,2,3,4278.4308,0,0,0,0,0,1,0,0,0,0
FDU55,16.2,0,0.035984103999999996,2,260.6278,11,2,2,2,4425.5726,0,0,0,0,0,0,0,1,0,0
FDN58,12.857645184135976,1,0.056596985,2,230.9984,28,1,2,3,9267.936,0,0,0,0,0,1,0,0,0,0
FDC41,12.857645184135976,0,0.2047,2,76.867,28,0,0,0,229.701,0,0,0,0,1,0,0,0,0,0
FDO01,12.857645184135976,1,0.020618324,0,129.3994,28,1,2,3,2055.9904,0,0,0,0,0,1,0,0,0,0
NCO43,5.5,0,0.04709821,0,101.3016,16,0,0,2,3339.6528,0,0,0,0,0,0,0,0,1,0
FDQ07,15.1,1,0.087584126,2,221.7456,11,2,2,2,6410.3224,0,0,0,0,0,0,0,1,0,0
FDF28,15.7,1,0.038078899,2,122.9046,6,2,2,2,1992.0736,0,0,1,0,0,0,0,0,0,0
FDM01,7.895,1,0.095102092,0,104.4332,6,2,2,2,2870.9296,0,0,1,0,0,0,0,0,0,0
FDY49,12.857645184135976,1,0.011953901999999999,0,164.5184,28,1,2,3,2807.0128,0,0,0,0,0,1,0,0,0,0
FDR24,17.35,1,0.062799379,2,88.18299999999999,26,2,2,2,539.298,0,1,0,0,0,0,0,0,0,0
NCY18,7.285,0,0.031125708999999998,2,174.3054,26,2,2,2,4377.635,0,1,0,0,0,0,0,0,0,0
NCY30,20.25,0,0.026005891,2,180.9976,11,2,2,2,2716.4640000000004,0,0,0,0,0,0,0,1,0,0
FDJ22,12.857645184135976,0,0.09246392,2,190.9504,28,0,0,0,383.5008,0,0,0,0,1,0,0,0,0,0
DRI37,15.85,0,0.107765165,1,59.5904,14,1,0,2,703.0848,0,0,0,0,0,0,0,0,0,1
FDL27,6.17,0,0.010647476999999999,1,66.3826,14,1,0,2,1937.4779999999998,0,0,0,0,0,0,0,0,0,1
NCO30,19.5,0,0.015749341,2,182.2608,14,1,0,2,3307.6944,0,0,0,0,0,0,0,0,0,1
NCB07,19.2,0,0.077628053,2,197.611,14,1,0,2,3142.5759999999996,0,0,0,0,0,0,0,0,0,1
FDX25,16.7,0,0.0,0,181.2292,4,1,2,1,2554.0088,0,0,0,1,0,0,0,0,0,0
FDP59,20.85,1,0.056695731,0,104.0648,4,1,2,1,1869.5664,0,0,0,1,0,0,0,0,0,0
FDR59,14.5,1,0.063993068,0,260.4594,11,2,2,2,5494.8474,0,0,0,0,0,0,0,1,0,0
FDT27,11.395,1,0.06952926200000001,1,233.1616,26,2,2,2,6093.4016,0,1,0,0,0,0,0,0,0,0
DRI01,7.97,0,0.034452949,1,174.0422,16,0,0,2,2586.633,0,0,0,0,0,0,0,0,1,0
FDU09,7.71,1,0.06670068,2,55.2956,14,1,0,2,1255.6988,0,0,0,0,0,0,0,0,0,1
FDH26,19.25,1,0.034699737,0,141.7496,16,0,0,2,4093.3384,0,0,0,0,0,0,0,0,1,0
FDH27,7.075,0,0.058346939,1,142.2128,16,0,0,2,3163.8816,0,0,0,0,0,0,0,0,1,0
FDN39,12.857645184135976,1,0.065203103,1,166.0816,28,1,2,3,5033.448,0,0,0,0,0,1,0,0,0,0
FDH40,11.6,1,0.07892957099999999,2,79.9276,16,0,0,2,1137.1864,0,0,0,0,0,0,0,0,1,0
FDJ56,12.857645184135976,0,0.18251488100000002,2,98.77,28,1,2,3,2696.49,0,0,0,0,0,1,0,0,0,0
DRN47,12.1,0,0.016895293000000002,1,178.56599999999997,4,1,2,1,898.83,0,0,0,1,0,0,0,0,0,0
NCO17,10.0,0,0.073379745,1,118.244,16,0,0,2,2756.4120000000003,0,0,0,0,0,0,0,0,1,0
FDX60,14.35,0,0.08075758,2,81.896,11,2,2,2,878.8560000000001,0,0,0,0,0,0,0,1,0,0
FDT22,10.395,0,0.11227149800000001,2,58.222,14,1,0,2,659.1419999999999,0,0,0,0,0,0,0,0,0,1
FDX26,12.857645184135976,0,0.153741385,1,182.6292,28,0,0,0,182.4292,0,0,0,0,1,0,0,0,0,0
FDG45,8.1,0,0.127929521,2,211.4902,26,2,2,2,3610.6334,0,1,0,0,0,0,0,0,0,0
FDD44,8.05,1,0.07838564,2,256.4646,9,0,2,2,5153.292,0,0,0,0,0,0,1,0,0,0
FDS15,9.195,1,0.078502143,1,108.7596,6,2,2,2,2588.6304,0,0,1,0,0,0,0,0,0,0
FDL51,20.7,1,0.047684831,1,212.5876,4,1,2,1,1286.3256,0,0,0,1,0,0,0,0,0,0
FDL32,15.7,1,0.12315965599999999,2,110.1544,6,2,2,2,1230.3984,0,0,1,0,0,0,0,0,0,0
FDZ07,12.857645184135976,1,0.0,2,60.2194,28,1,2,3,1733.7432,0,0,0,0,0,1,0,0,0,0
NCW53,12.857645184135976,0,0.053392944000000005,1,193.8162,28,0,0,0,384.8324,0,0,0,0,1,0,0,0,0,0
NCA54,16.5,0,0.036715907,2,180.0318,11,2,2,2,3969.4996,0,0,0,0,0,0,0,1,0,0
FDX09,9.0,0,0.065236932,2,176.437,9,0,2,2,7763.228,0,0,0,0,0,0,1,0,0,0
FDO51,6.785,1,0.041947547,1,41.2112,26,2,2,2,809.6128,0,1,0,0,0,0,0,0,0,0
FDW49,19.5,0,0.08288849599999999,0,178.6002,4,1,2,1,1253.7014,0,0,0,1,0,0,0,0,0,0
FDB27,7.575,0,0.055390120999999994,1,195.2768,16,0,0,2,5715.2272,0,0,0,0,0,0,0,0,1,0
FDF45,18.2,1,0.012194556,2,57.7904,26,2,2,2,1464.76,0,1,0,0,0,0,0,0,0,0
FDV02,16.75,0,0.060495243,1,169.8106,26,2,2,2,3251.1014,0,1,0,0,0,0,0,0,0,0
FDY28,7.47,1,0.0,2,214.3218,9,0,2,2,4274.436,0,0,0,0,0,0,1,0,0,0
FDX31,12.857645184135976,1,0.014753811,2,231.7958,28,1,2,3,5375.0034,0,0,0,0,0,1,0,0,0,0
FDR43,12.857645184135976,0,0.160707489,2,38.019,28,1,2,3,1318.2839999999999,0,0,0,0,0,1,0,0,0,0
FDP51,13.85,1,0.085622362,1,119.4124,4,1,2,1,2251.7356,0,0,0,1,0,0,0,0,0,0
FDL52,6.635,1,0.046350909,2,37.4506,6,2,2,2,1176.4686,0,0,1,0,0,0,0,0,0,0
FDR44,6.11,1,0.102920886,2,130.4968,16,0,0,2,3523.4136,0,0,0,0,0,0,0,0,1,0
FDB34,15.25,0,0.026604781,2,86.2198,9,0,2,2,610.5386,0,0,0,0,0,0,1,0,0,0
FDC50,15.85,0,0.0,0,96.4094,9,0,2,2,1237.7222,0,0,0,0,0,0,1,0,0,0
FDT57,15.2,0,0.031860325,2,235.1248,15,2,2,0,474.0496,1,0,0,0,0,0,0,0,0,0
FDP22,12.857645184135976,1,0.0,2,52.6666,28,1,2,3,717.7324,0,0,0,0,0,1,0,0,0,0
DRE49,20.75,0,0.021250002,1,150.5024,16,0,0,2,2580.6408,0,0,0,0,0,0,0,0,1,0
FDM40,10.195,0,0.159936948,2,143.2154,16,0,0,2,2552.6772,0,0,0,0,0,0,0,0,1,0
FDY32,7.605,0,0.12950314599999999,2,164.021,11,2,2,2,3914.9040000000005,0,0,0,0,0,0,0,1,0,0
FDW07,18.0,1,0.142688846,2,88.5514,16,0,0,2,796.9626,0,0,0,0,0,0,0,0,1,0
FDU02,12.857645184135976,0,0.179484411,1,228.9352,28,0,0,0,916.1408,0,0,0,0,1,0,0,0,0,0
NCF18,18.35,0,0.08916305599999999,2,191.3504,11,2,2,2,3259.7568,0,0,0,0,0,0,0,1,0,0
FDQ56,6.59,0,0.105761491,2,84.8908,14,1,0,2,1677.816,0,0,0,0,0,0,0,0,0,1
FDN58,13.8,1,0.056960814000000005,2,230.0984,14,1,0,2,3707.1744,0,0,0,0,0,0,0,0,0,1
FDG35,21.2,1,0.00704098,0,173.5738,16,0,0,2,2954.1546,0,0,0,0,0,0,0,0,1,0
FDY34,10.5,1,0.011026593999999999,2,166.4842,4,1,2,1,2652.5472,0,0,0,1,0,0,0,0,0,0
NCE19,8.97,0,0.093203257,2,52.7956,11,2,2,2,1037.3164,0,0,0,0,0,0,0,1,0,0
NCK31,12.857645184135976,0,0.026916793999999997,0,50.9666,28,1,2,3,717.7324,0,0,0,0,0,1,0,0,0,0
NCJ29,10.6,0,0.035264298,1,86.1224,11,2,2,2,426.11199999999997,0,0,0,0,0,0,0,1,0,0
FDT59,13.65,0,0.015908423999999997,0,231.1668,9,0,2,2,6911.004,0,0,0,0,0,0,1,0,0,0
NCX41,19.0,0,0.017719277,1,211.0244,16,0,0,2,3811.0392,0,0,0,0,0,0,0,0,1,0
FDU45,12.857645184135976,1,0.035334201,2,115.3518,28,1,2,3,2277.036,0,0,0,0,0,1,0,0,0,0
FDW24,12.857645184135976,0,0.065652494,2,48.9034,28,0,0,0,48.6034,0,0,0,0,1,0,0,0,0,0
FDF22,6.865,0,0.056919038,2,212.8218,14,1,0,2,5770.4886,0,0,0,0,0,0,0,0,0,1
FDM60,10.8,1,0.048143292000000004,2,40.2138,16,0,0,2,690.4346,0,0,0,0,0,0,0,0,1,0
FDR02,16.7,0,0.022047313,1,110.2886,26,2,2,2,1890.2062,0,1,0,0,0,0,0,0,0,0
DRP35,12.857645184135976,0,0.090427268,1,126.2336,28,1,2,3,3195.84,0,0,0,0,0,1,0,0,0,0
FDS48,15.15,0,0.027779254,2,150.1708,16,0,0,2,1504.7079999999999,0,0,0,0,0,0,0,0,1,0
NCZ42,10.5,0,0.0,2,238.3248,15,2,2,0,711.0744,1,0,0,0,0,0,0,0,0,0
FDZ38,17.6,0,0.008033611,1,174.2422,4,1,2,1,4311.055,0,0,0,1,0,0,0,0,0,0
FDH19,19.35,0,0.033088472,1,175.4738,16,0,0,2,521.3214,0,0,0,0,0,0,0,0,1,0
NCB55,15.7,0,0.160663021,2,59.4562,16,0,0,2,829.5868,0,0,0,0,0,0,0,0,1,0
FDC15,18.1,0,0.178975721,1,155.5288,6,2,2,2,1571.2879999999998,0,0,1,0,0,0,0,0,0,0
FDF11,10.195,1,0.017627888,0,239.6538,9,0,2,2,2403.538,0,0,0,0,0,0,1,0,0,0
FDW35,12.857645184135976,0,0.0194158,0,41.6454,28,0,0,0,83.8908,0,0,0,0,1,0,0,0,0,0
FDB44,6.655,0,0.016993225,2,211.0586,11,2,2,2,844.2344,0,0,0,0,0,0,0,1,0,0
NCC06,19.0,0,0.027139012999999997,2,127.3336,6,2,2,2,2940.1728,0,0,1,0,0,0,0,0,0,0
FDR04,7.075,0,0.03777249,2,98.0068,15,2,2,0,291.6204,1,0,0,0,0,0,0,0,0,0
FDB17,13.15,0,0.036746479,2,181.2976,11,2,2,2,3259.7568,0,0,0,0,0,0,0,1,0,0
FDW43,20.1,1,0.022460102000000003,2,226.8036,14,1,0,2,3415.554,0,0,0,0,0,0,0,0,0,1
FDA27,20.35,1,0.0,1,256.7672,4,1,2,1,5624.6784,0,0,0,1,0,0,0,0,0,0
NCU41,18.85,0,0.05213575,1,190.1846,14,1,0,2,6687.960999999999,0,0,0,0,0,0,0,0,0,1
FDY56,16.35,1,0.062508438,2,227.1062,14,1,0,2,5642.655,0,0,0,0,0,0,0,0,0,1
FDV39,11.3,0,0.007309544,1,196.2426,4,1,2,1,4943.565,0,0,0,1,0,0,0,0,0,0
FDN32,17.5,0,0.015623753999999998,2,182.6266,4,1,2,1,3135.2522,0,0,0,1,0,0,0,0,0,0
FDW07,18.0,1,0.14297822300000002,2,87.4514,11,2,2,2,796.9626,0,0,0,0,0,0,0,1,0,0
FDZ27,7.935,0,0.017191055,1,51.535,11,2,2,2,848.895,0,0,0,0,0,0,0,1,0,0
FDW23,12.857645184135976,0,0.143592939,2,37.3164,28,0,0,0,38.6164,0,0,0,0,1,0,0,0,0,0
FDU01,20.25,1,0.011995271000000002,0,184.5924,16,0,0,2,4997.4948,0,0,0,0,0,0,0,0,1,0
FDF10,15.5,1,0.15717236,2,149.1418,14,1,0,2,588.5672,0,0,0,0,0,0,0,0,0,1
DRH03,12.857645184135976,0,0.061393095,1,91.81200000000001,28,0,0,0,372.848,0,0,0,0,1,0,0,0,0,0
FDW27,12.857645184135976,1,0.264124669,1,155.7314,28,0,0,0,155.1314,0,0,0,0,1,0,0,0,0,0
DRI13,15.35,0,0.020310046000000002,1,218.0508,26,2,2,2,3038.7112,0,1,0,0,0,0,0,0,0,0
NCR05,10.1,0,0.054630834,1,200.2084,16,0,0,2,1587.2672,0,0,0,0,0,0,0,0,1,0
FDB29,16.7,1,0.052517969000000005,2,115.4176,11,2,2,2,687.1056,0,0,0,0,0,0,0,1,0,0
FDL51,20.7,1,0.047565208,1,213.4876,14,1,0,2,1929.4884,0,0,0,0,0,0,0,0,0,1
FDB11,16.0,0,0.060797393,0,223.8404,26,2,2,2,3600.6464,0,1,0,0,0,0,0,0,0,0
FDI35,14.0,0,0.041291168999999996,0,180.7634,16,0,0,2,2181.1608,0,0,0,0,0,0,0,0,1,0
FDX08,12.85,0,0.022604051,2,181.4318,16,0,0,2,3428.2042,0,0,0,0,0,0,0,0,1,0
FDP59,20.85,1,0.056580227999999996,0,105.6648,11,2,2,2,623.1888,0,0,0,0,0,0,0,1,0,0
NCJ18,12.35,0,0.16419682300000002,2,120.5124,14,1,0,2,2133.2232,0,0,0,0,0,0,0,0,0,1
FDJ41,6.85,0,0.022976497000000002,2,261.6594,4,1,2,1,3401.5722,0,0,0,1,0,0,0,0,0,0
FDU08,10.3,0,0.027310252,2,101.0042,9,0,2,2,1289.6546,0,0,0,0,0,0,1,0,0,0
FDS09,12.857645184135976,1,0.141975462,2,49.6008,28,0,0,0,50.6008,0,0,0,0,1,0,0,0,0,0
DRH15,8.775,0,0.0,1,45.9428,26,2,2,2,790.9704,0,1,0,0,0,0,0,0,0,0
NCV17,18.85,0,0.01619866,1,129.2626,6,2,2,2,3147.9024,0,0,1,0,0,0,0,0,0,0
NCO54,12.857645184135976,0,0.014205168,2,56.7614,28,1,2,3,2486.763,0,0,0,0,0,1,0,0,0,0
FDE24,14.85,0,0.09344495,2,141.0812,9,0,2,2,1139.8496,0,0,0,0,0,0,1,0,0,0
FDH53,20.5,1,0.019199733,2,84.3592,16,0,0,2,1816.3024,0,0,0,0,0,0,0,0,1,0
FDZ13,7.84,1,0.15412025199999999,0,51.935,4,1,2,1,199.74,0,0,0,1,0,0,0,0,0,0
FDW28,18.25,0,0.089004389,2,196.7452,11,2,2,2,978.7260000000001,0,0,0,0,0,0,0,1,0,0
FDU46,10.3,1,0.011117041000000001,2,85.854,26,2,2,2,2683.1740000000004,0,1,0,0,0,0,0,0,0,0
NCE43,12.5,0,0.103422709,2,169.9448,9,0,2,2,2897.5616,0,0,0,0,0,0,1,0,0,0
FDS26,12.857645184135976,0,0.089035961,1,260.5594,28,1,2,3,9158.079,0,0,0,0,0,1,0,0,0,0
FDB14,20.25,1,0.102723919,0,93.212,16,0,0,2,1957.4520000000002,0,0,0,0,0,0,0,0,1,0
DRB48,12.857645184135976,1,0.024733134,1,40.2822,28,1,2,3,1296.3126,0,0,0,0,0,1,0,0,0,0
NCC42,15.0,0,0.044871033,1,140.3838,26,2,2,2,2528.7084,0,1,0,0,0,0,0,0,0,0
FDQ20,8.325,0,0.029760052000000002,2,38.7138,26,2,2,2,284.2966,0,1,0,0,0,0,0,0,0,0
FDA13,15.85,0,0.078999287,0,38.6506,6,2,2,2,759.012,0,0,1,0,0,0,0,0,0,0
FDZ15,13.1,0,0.020870744,1,117.3782,16,0,0,2,1787.6729999999998,0,0,0,0,0,0,0,0,1,0
NCV42,6.26,0,0.031599715,2,111.3228,6,2,2,2,2431.5016,0,0,1,0,0,0,0,0,0,0
DRI51,17.25,0,0.042413704,1,173.1764,4,1,2,1,4466.1864,0,0,0,1,0,0,0,0,0,0
